,PC_neighborhood_1,PC_neighborhood_2,PC_neighborhood_3,PC_neighborhood_4,PC_neighborhood_5,PC_neighborhood_6,PC_neighborhood_7,PC_neighborhood_8,PC_demographics_1,PC_demographics_2,Price,walk_score,Condo age,Percent difference,Cluster,Index,Exponential difference,lat,long,Neighborhood growth (%),Population density,Unemployment rate
867,-2.7966133144546124,0.15189164068360836,-0.2612591268932019,-0.7603384092060037,-0.6191258774355721,-0.7484804977964353,0.5847158268437456,0.2601445429049417,-3.1530232803618263,0.026145420855424192,436000,99.0,4.0,0.9411410550459517,6,867,3935.6509848136475,45.50695766,-73.57069625,6,6414,10
868,-3.1777122152557564,-0.9448501142520802,-1.10551980378457,-0.4284579291305612,-0.15931383568770305,-0.786531551417198,0.26664979664270694,0.022640490704947655,-2.4543138853441238,1.1250339486150276,588000,96.0,110.0,-11.840672831632654,6,868,2495.297520178626,45.523254,-73.589343,4,12855,8
869,1.9498797166218689,-0.05755050203275126,1.2670271191811722,0.13197754480227147,-0.9146248611098159,0.7424627246852774,1.5856007169584379,0.7273190363592078,-0.09203431494701692,-0.35522159320894187,309900,70.0,9.0,17.392142626653833,5,869,6270.385937042848,45.50016,-73.64888,1,7718,11
870,-1.0144539027859878,2.9967808910609643,-1.3625884011708005,1.0830947418347705,0.4236982346446281,0.5865651512922949,-1.1916543658473433,0.8907638044812878,-3.1530232803618263,0.026145420855424192,814000,76.0,11.0,-8.647381756756783,0,870,2824.5232664567347,45.51246153,-73.54938122,6,6414,10
871,-2.304672528991553,0.8189151446554035,-1.1917424114887425,-1.1986055646380687,0.021887902854522794,0.8339006327644642,0.5423596494661651,-0.7461927643808309,1.3243749927636823,-0.8433364775079659,589000,79.0,7.0,-10.603544142614602,5,871,2620.4244702541364,45.493785,-73.55749399999998,9,5070,8
872,2.236525743567033,-0.029083014615277264,2.3420519215424904,-0.2769021072483991,-0.5276229405334554,1.3998725122882874,-0.5224466761539347,0.18812598138282488,-0.09203431494701692,-0.35522159320894187,439000,62.0,6.0,3.3509396355352807,5,872,4243.814418719905,45.498479,-73.653503,1,7718,11
873,-2.9185035970439235,0.5129570784750578,0.15807074030491952,-0.1261884086931085,0.32267597942457493,0.20186637196614224,0.026204373680949366,0.20719208489075233,-3.1530232803618263,0.026145420855424192,349600,94.0,1.0,32.586706235697974,0,873,8907.647093908849,45.51215018,-73.56883897,6,6414,10
874,-2.237884947354094,-0.8935443502008381,-0.5330469659766612,0.46271130383867737,0.18154079851941,0.06065787417972881,0.24878254482317863,-0.17729848598299475,-3.1530232803618263,0.026145420855424192,344000,84.0,6.0,19.35029069767448,6,874,6584.335200693584,45.52759536,-73.55564828,6,6414,10
875,0.9922673139521343,-1.0759053608129405,-1.4426431974345548,-0.830993646053308,-0.8062345550278561,-0.31733038935228686,-0.34780350922162157,-1.3097523691209187,2.687193586694706,-2.0941076032600003,409000,71.0,100.0,1.2809749388752771,1,875,3978.4052708926783,45.54209786,-73.53945789,3,5347,9
876,-0.5449498313857987,0.6314919226839549,-1.5507672278916338,1.3935729921440276,-0.5234680137920272,1.0616861718567518,0.2601729109383153,-0.8550242182149199,1.3243749927636823,-0.8433364775079659,379000,80.0,6.0,-7.341672163588435,5,876,2965.015265633947,45.47886828,-73.57278188,9,5070,8
877,-2.574198943463453,0.941705017739978,-1.0263694595118484,-0.636198779585722,-0.365716669684483,0.1802523807335973,0.22029290051321193,0.1300537410315943,-3.1530232803618263,0.026145420855424192,739000,95.0,61.0,-6.809725981055544,0,877,3023.229250217376,45.516954,-73.559895,6,6414,10
878,-1.1287424422782943,-0.6593149647892906,-0.9877446186723137,-0.19324717205638378,0.07587701626150092,0.1478892162011971,0.9010851565610172,-0.6566268091769925,-3.1530232803618263,0.026145420855424192,399900,78.0,16.0,-15.846086521630406,6,878,2111.176374860704,45.529878,-73.547411,6,6414,10
879,3.114394631605309,-1.0350494325416177,-0.2556280504898995,-1.351858645828498,0.08231859391433222,0.16398187261137695,0.4222385825400696,0.836209292993431,3.9566060197829547,-0.6749961916619192,319000,62.0,6.0,-7.109208463949843,7,879,2990.385510241493,45.436472,-73.68077199999998,7,2498,9
880,2.122064943387223,-0.635685860808736,1.9023048766543176,1.1178304323509645,0.3709995463388871,0.646881303119699,0.22691804459340806,-0.047313300083459756,3.8303378041944383,2.3930104053442696,1000000,55.0,30.0,-7.013574999999965,2,880,3000.8539765277633,45.522132,-73.66932,5,2299,10
881,5.7920357804990354,-0.4119692097994595,-0.29278985279988723,0.3409056301828124,-0.18730151787889543,-1.7248957189308702,0.04337897520823553,0.6497431516304933,3.9566060197829547,-0.6749961916619192,229000,62.0,32.0,-2.806823144104829,7,881,3479.442899277997,45.440974,-73.69660400000002,7,2498,9
882,-2.697208592081722,-0.9042423852631589,-0.46006472853722263,0.0645832884571378,0.6976347525954962,0.12717195874667728,0.21649707877954777,-0.4875845156761701,-2.4543138853441238,1.1250339486150276,329900,93.0,7.0,17.862553046377652,6,882,6345.106844222709,45.52868638,-73.59287705,4,12855,8
883,-2.4523662867934735,1.170411610273224,-0.7583345750190832,-1.2594208210967321,1.020342670805304,0.9023964484923749,0.5197667504506027,-1.2269421696935987,-3.1530232803618263,0.026145420855424192,359000,85.0,6.0,9.993001392757597,0,883,5153.319857965986,45.49646392,-73.55546535,6,6414,10
884,2.539003094771543,0.8025914609086018,-0.17697320157040775,0.2774317951739111,-1.6818794965265174,0.23562930313698027,0.6226664079720323,-0.04515894949909224,4.536968222146568,-1.5386609982598136,399000,51.0,7.0,-9.225673558897185,7,884,2763.3896132608093,45.448313,-73.605995,3,4675,10
885,1.7697541479842473,0.08120540272862474,2.498868223064461,-0.7176993569202144,0.10409644046658577,1.0302718089892031,1.846527394516492,0.4083995488015458,2.3674329967933705,0.15820148482330043,309500,48.0,8.0,17.074101373182497,5,885,6220.1184051236,45.53339027,-73.67912634,6,5545,10
886,5.474506437699706,2.9321946275201163,-0.6626773279101397,-0.18264174397592714,-1.5040612448266628,0.247008569346812,-0.30819232566067656,1.0750652692354605,0.9685570628860304,1.3741779733087736,529000,29.0,3.0,-15.07796550094518,4,886,2182.3529264525932,45.4736429,-73.5396873,5,7181,8
887,2.63297336137206,1.8440356762960295,0.4777473388672138,1.0205555795391976,-0.860511139692881,0.6388950740474114,0.49668009833177135,-0.7947445115653025,4.536968222146568,-1.5386609982598136,269000,53.0,2.0,6.494214684014869,7,887,4663.22917152956,45.44916219,-73.605712,3,4675,10
888,0.2396912455711768,-2.1075227151704095,1.6758773813382701,0.5711838708062671,0.049410364655354734,0.565916626927707,-2.209761921735876,-0.8912287201418798,-0.09203431494701692,-0.35522159320894187,479000,87.0,13.0,4.907737473903893,1,888,4449.071875841581,45.469348,-73.617339,1,7718,11
889,-2.4000781052077547,1.0760561664710198,-0.9444280946114673,-0.15681048379843,-0.615865091845885,-0.1363407521842757,-0.46692517314055226,1.3121679265160215,-3.1530232803618263,0.026145420855424192,439000,95.0,15.0,10.934702448747126,0,889,5289.409744298516,45.5101,-73.561564,6,6414,10
890,-0.12358757165131376,1.5022546714695737,-1.0242599499131735,-0.11958231117540781,-0.3855785531344909,0.686164741216184,0.7097369078221943,-0.31652062143275894,0.7450582929428698,-0.537375302862724,550000,78.0,5.0,3.8215227272727708,5,890,4305.347729284673,45.542214,-73.573966,4,8741,8
891,-2.247700608254059,-0.14640531365147189,-0.7545983501291399,-0.3168835055700796,0.4322398768072079,0.874253070394818,0.5250929987515398,-1.0468286459251002,1.3519981705736757,-3.6825653829896647,449000,92.0,15.0,-4.297675389754998,5,891,3305.7843249938032,45.53533254,-73.61732654,1,8692,11
