PC_neighborhood_1,PC_neighborhood_2,PC_demographics_1,PC_demographics_2,price,growth,walk_score,unemployment,condo_age,population_density,normalized_difference,clusters,index,positive_differences,lat,long,address
-1.9144102996548802,-0.9736947491807308,1.2963470390948102,7.765134078071882,679000,2,90.0,6,34.0,6254,54.98915684830633,3,19,1.1712482219194979e+23,45.516172,-73.594699,"115, Chemin de la Côte-Sainte-Catherine, apt. 601, Montréal (Outremont)"
-2.385017758447126,0.9496609017245566,-3.139042914004503,0.02566377192822922,545000,6,89.0,10,17.0,6414,50.284208715596336,0,20,1.1148355241543641e+23,45.498789,-73.554597,"90, Rue des Soeurs-Grises, apt. 202, Montréal (Ville-Marie), Neighbourhood La Cité du Multimédia"
-0.8229661876287202,-1.3744361783073107,-3.139042914004503,0.02566377192822922,699000,6,49.0,10,91.0,6414,11.30865522174535,6,21,7.317115759897133e+22,45.495416,-73.59496899999998,"3940, Chemin de la Côte-des-Neiges, apt. B84, Montréal (Ville-Marie), Neighbourhood Central West"
-2.7378383325724776,-0.37341608597395237,-2.4412146831443833,1.1244654223601322,499000,4,95.0,8,120.0,12855,23.707151803607214,6,22,8.386165538842488e+22,45.51198082,-73.57160698,"3525, Rue Saint-Urbain, Montréal (Le Plateau-Mont-Royal), Neighbourhood Le Plateau-Mont-Royal"
-2.52761404557793,0.5118365057921436,-3.139042914004503,0.02566377192822922,849000,6,90.0,10,27.0,6414,62.93078621908127,0,23,1.2721480374693866e+23,45.49306774,-73.56544216,"500, Rue de la Montagne, apt. 710, Montréal (Ville-Marie), Neighbourhood Central"
-2.7266222025662854,-1.831231027818179,-2.4412146831443833,1.1244654223601322,592000,4,93.0,8,93.0,12855,-57.77631440033784,6,24,3.269464699580774e+22,45.531833,-73.574155,"4427, Rue Marquette, Montréal (Le Plateau-Mont-Royal), Neighbourhood Le Plateau-Mont-Royal"
0.51856712548888,-0.9481070829656616,0.7610559822279862,-0.5384518092960443,599800,4,63.0,8,20.0,8741,23.728659553184393,1,25,8.388132734361034e+22,45.556431,-73.565662,"5090, Avenue Charlemagne, Montréal (Rosemont/La Petite-Patrie), Neighbourhood Old Rosemont"
1.8058036329945641,-2.0057659651218214,-0.07694793554481388,-0.3553132137046527,309000,1,68.0,11,20.0,7718,-42.81146844660194,1,26,3.920200798547192e+22,45.462996,-73.624257,"6455, boulevard De Maisonneuve Ouest, apt. 6, Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce), Neighbourhood Notre-Dame-de-Grâce"
-2.382172582962114,0.20138154310584847,-3.139042914004503,0.02566377192822922,599000,6,93.0,10,14.0,6414,60.877347662771285,6,27,1.2453559899428993e+23,45.516328,-73.556511,"1240, Rue Saint-Timothée, apt. 6, Montréal (Ville-Marie), Neighbourhood Village"
-0.44517510098036667,-2.4102281458945427,-0.07694793554481388,-0.3553132137046527,1459000,1,55.0,11,31.0,7718,2.082882111034955,1,28,6.600958336627374e+22,45.51226035,-73.62263124,"6300, Place Northcrest, apt. 6D, Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce), Neighbourhood Côte-des-Neiges"
-0.3500995330390155,-1.7059201816196692,-0.07694793554481388,-0.3553132137046527,415000,1,83.0,11,91.0,7718,44.15885542168675,1,29,1.044962891562145e+23,45.49947,-73.622624,"3239, boulevard Édouard-Montpetit, apt. 5, Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce), Neighbourhood Côte-des-Neiges"
-2.692658946319511,0.737332979848526,-3.139042914004503,0.02566377192822922,279000,6,98.0,10,6.0,6414,57.34929435483871,0,30,1.2004755493787662e+23,45.506408,-73.568248,"366, Rue Mayor, apt. 402, Montréal (Ville-Marie), Neighbourhood Central"
-0.2661569018689211,-1.5067643219811868,0.7610559822279862,-0.5384518092960443,397000,4,70.0,8,13.0,8741,-30.656761649874053,1,31,4.529455134169789e+22,45.55680359,-73.56972719,"3860, Rue Masson, apt. 3, Montréal (Rosemont/La Petite-Patrie), Neighbourhood Old Rosemont"
0.6054748390575246,-1.9450731070277358,1.3411122403800877,-0.8441858048037474,319000,9,64.0,8,10.0,5070,-112.09292711598746,1,32,1.630461042539405e+22,45.46231865,-73.59582885,"2323, Rue Le Caron, apt. 259, Montréal (Le Sud-Ouest), Neighbourhood Saint-Paul/Émard"
-2.231202374607898,0.39921380867365774,-3.139042914004503,0.02566377192822922,399000,6,87.0,10,33.0,6414,-59.94047619047619,0,33,3.183660938523889e+22,45.518682,-73.554462,"1250, Rue de la Visitation, apt. 101, Montréal (Ville-Marie), Neighbourhood Village"
-3.1502241605466166,-0.8298407991065687,-2.4412146831443833,1.1244654223601322,329000,4,96.0,8,85.0,12855,-42.625351443769,6,34,3.928959605347538e+22,45.522107,-73.581176,"318, Rue Marie-Anne Est, apt. B, Montréal (Le Plateau-Mont-Royal), Neighbourhood Le Plateau-Mont-Royal"
-3.2194107203639795,-1.236156654834101,-2.4412146831443833,1.1244654223601322,499000,4,95.0,8,22.0,12855,34.00445891783567,6,35,9.375496604245339e+22,45.525829,-73.584964,"4721, Rue Rivard, Montréal (Le Plateau-Mont-Royal), Neighbourhood Le Plateau-Mont-Royal"
-2.8192465487632545,-1.293861637369557,-2.4412146831443833,1.1244654223601322,675000,4,95.0,8,19.0,12855,21.46203703703704,6,36,8.183024321268817e+22,45.52636500000001,-73.593273,"5235, Avenue De Gaspé, apt. 8, Montréal (Le Plateau-Mont-Royal), Neighbourhood Mile-End"
3.844164852739864,-0.600355501625631,3.84651073898509,2.396486211200508,486000,5,36.0,10,16.0,2299,20.738400205761316,2,37,8.118472782897638e+22,45.50690068,-73.69856408,"2535, Rue Modugno, apt. 704, Montréal (Saint-Laurent), Neighbourhood Saint-Laurent West"
1.0014323105980363,-2.8456939360223776,-0.07694793554481388,-0.3553132137046527,675000,1,71.0,11,89.0,7718,-25.431425925925925,1,38,4.815846911123915e+22,45.470377,-73.629809,"4392, Avenue Beaconsfield, Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce), Neighbourhood Notre-Dame-de-Grâce"
0.08194488194259349,-1.5638856373265801,0.9841021999392237,1.3758876495853072,307000,5,78.0,8,34.0,7181,-59.52499999999999,1,39,3.1999790141613877e+22,45.464629,-73.573134,"3950, Rue Claude, apt. 301, Montréal (Verdun/Île-des-Soeurs), Neighbourhood Verdun"
-2.2614731566003834,-0.8408808560923773,-2.4412146831443833,1.1244654223601322,575000,4,80.0,8,110.0,12855,-40.70100543478261,6,40,4.020529552854415e+22,45.538195,-73.577434,"5028, Avenue des Érables, Montréal (Le Plateau-Mont-Royal), Neighbourhood Le Plateau-Mont-Royal"
8.358132793876427,0.04880740647365359,0.9841021999392237,1.3758876495853072,495000,5,14.0,8,16.0,7181,-84.02512626262626,4,41,2.3535864207489387e+22,45.450053,-73.54818,"200, Avenue des Sommets, apt. 807, Montréal (Verdun/Île-des-Soeurs), Neighbourhood Île-des-Soeurs"
0.7615324797820906,-0.7681941345504987,0.7610559822279862,-0.5384518092960443,419000,4,63.0,8,15.0,8741,-29.965468377088307,1,42,4.566466916030053e+22,45.554605,-73.560055,"3953, Avenue du Mont-Royal Est, apt. 05, Montréal (Rosemont/La Petite-Patrie), Neighbourhood Shop Angus"
-1.6929922396652743,0.4119771510970147,1.3411122403800877,-0.8441858048037474,340000,9,70.0,8,7.0,5070,-13.145413602941177,5,43,5.552467141318331e+22,45.490915,-73.56077900000003,"185, Rue du Séminaire, apt. 307, Montréal (Le Sud-Ouest), Neighbourhood Griffintown"
-2.204132960660919,-1.7174820271039053,-2.4412146831443833,1.1244654223601322,838000,4,90.0,8,120.0,12855,37.311545346062054,6,44,9.714181382558712e+22,45.52496926,-73.57342174,"4118, Avenue du Parc-La Fontaine, Montréal (Le Plateau-Mont-Royal), Neighbourhood Le Plateau-Mont-Royal"
-2.554953381243791,0.39764328729385406,1.3411122403800877,-0.8441858048037474,375000,9,88.0,8,10.0,5070,-0.7509833333333333,5,45,6.393667054387461e+22,45.496512,-73.56166999999998,"950, Rue Notre-Dame Ouest, apt. 628, Montréal (Le Sud-Ouest), Neighbourhood Griffintown"
3.9355948639199676,0.03901561905505734,3.84651073898509,2.396486211200508,488000,5,33.0,10,3.0,2299,-10.197694672131147,2,46,5.743205941691658e+22,45.51887022,-73.71077415,"2385, Rue des Équinoxes, apt. 508, Montréal (Saint-Laurent), Neighbourhood New Saint-Laurent/Bois-Franc"
3.9355948639199676,0.03901561905505734,3.84651073898509,2.396486211200508,608000,5,37.0,10,1.0,2299,7.251017680921053,2,47,6.9941767489618975e+22,45.51804937,-73.71193448,"2300, Rue Wilfrid-Reid, apt. 404, Montréal (Saint-Laurent), Neighbourhood New Saint-Laurent/Bois-Franc"
2.4887211563619824,-1.1748811277714482,3.84651073898509,2.396486211200508,299000,5,52.0,10,9.0,2299,-88.49713628762542,2,48,2.2223619607653083e+22,45.52261936,-73.7046512,"2555, Rue Grenet, apt. 210, Montréal (Saint-Laurent), Neighbourhood Others"
6.840037604692566,-0.08579016917908137,7.999067961545748,4.863475809496042,227000,1,36.0,8,33.0,2547,-214.77425660792952,2,49,3.6100164877995674e+21,45.51509,-73.827906,"5231, Rue Riviera, apt. 303, Montréal (Pierrefonds-Roxboro), Neighbourhood Pierrefonds/Central East"
1.7733968783083267,-1.4405323913269055,-0.07694793554481388,-0.3553132137046527,449000,1,54.0,11,89.0,7718,-57.147348273942086,1,50,3.294778117509196e+22,45.4862473,-73.61941796,"4805A, Avenue Victoria, Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce), Neighbourhood Côte-des-Neiges"
